Id,SalePrice
1709,247937.84007016267
1710,219888.86547402933
1711,267860.509375109
1712,253068.68761041778
1713,281924.67774211784
1714,227593.86942210415
1715,208410.47788144977
1716,186650.80172753672
1717,174674.50018601774
1718,152919.40591395993
1719,226339.79822840035
1720,253049.61545010642
1721,146902.67371012951
1722,117346.73920270783
1723,149721.41593183018
1724,218489.32385930256
1725,241616.61506655542
1726,186660.76938034108
1727,151659.3147994893
1728,153856.17801508534
1729,174354.16394303046
1730,169148.76353775713
1731,109570.21784984924
1732,132080.70920694864
1733,116723.82888990434
1734,121219.69848260796
1735,90993.68516786
1736,94065.55253094746
1737,284761.0359627008
1738,264364.01227405295
1739,246681.83818278997
1740,219374.77569800118
1741,191462.60641200392
1742,177769.91809983214
1743,169413.59656368435
1744,361696.32681410294
1745,222159.2579778718
1746,191384.93164074142
1747,220755.4958864013
1748,224713.57350319874
1749,134185.4377351488
1750,134013.69973584887
1751,231215.20143320918
1752,106004.33091400146
1753,156699.17758065934
1754,196653.61019514716
1755,170056.7679642727
1756,142674.60855107012
1757,118249.47464663984
1758,144380.83536143496
1759,159325.65354786432
1760,160976.03916597902
1761,154789.1846902331
1762,185212.37947010563
1763,185732.54687493632
1764,114184.7661688505
1765,185866.93049639402
1766,186114.31565799835
1767,228027.80585102315
1768,139758.21414772904
1769,161677.99505711664
1770,147102.71872426796
1771,120781.9826041394
1772,132700.64839326395
1773,108922.26446409096
1774,154946.85354101282
1775,140031.8987786243
1776,129810.15055641092
1777,108691.31594190355
1778,145506.2665125716
1779,135998.82699647278
1780,154659.61270920112
1781,125996.13155089799
1782,74261.79562392608
1783,141934.40342817834
1784,95262.5919677813
1785,140297.38448205718
1786,106038.38280968006
1787,148192.81537031208
1788,50680.23396092211
1789,103315.81086035774
1790,65757.86254232196
1791,199245.6153100101
1792,168538.93084046437
1793,139046.3376114404
1794,162730.836462228
1795,134452.97294791337
1796,130611.10945271968
1797,118917.49176817379
1798,122591.7311377325
1799,98044.2036459328
1800,122882.15264202337
1801,123711.90046849826
1802,103075.59275702313
1803,159293.51578363188
1804,121355.9740505226
1805,129358.72355035327
1806,130062.58767188159
1807,142246.56662460527
1808,118984.21891447261
1809,132721.0890672326
1810,140449.31595413046
1811,152101.0535308225
1812,112166.36049332016
1813,144170.6638588086
1814,96992.60855636538
1815,56060.046002503455
1816,99882.07831284129
1817,105744.88880697552
1818,166445.37668651814
1819,137869.55148657016
1820,29378.22025767484
1821,101744.71399468288
1822,151990.08699869944
1823,26669.55116340224
1824,128703.1633536006
1825,147247.31882264616
1826,99420.98549688193
1827,105816.08766178752
1828,142172.30292155073
1829,126620.11113475263
1830,152816.35133624874
1831,160765.89644509254
1832,32005.230634367297
1833,147087.76835052518
1834,119674.37343843727
1835,125440.43351761953
1836,138712.84709856086
1837,83404.28815407646
1838,120113.18979894128
1839,110190.22656381327
1840,151448.04602708918
1841,131350.64365371896
1842,68329.50637635312
1843,144680.0592672583
1844,142362.07092216896
1845,139616.5669686455
1846,157081.70874495048
1847,163912.80702650518
1848,42159.18108890162
1849,104623.75700357328
1850,106881.96778110666
1851,144377.073247356
1852,106564.62693604593
1853,116197.389217079
1854,169561.4554428403
1855,161103.40914708463
1856,219255.2703249026
1857,130412.9249545712
1858,147359.6391611633
1859,100091.42063262142
1860,142128.86101613246
1861,107973.23032278463
1862,302915.66189845465
1863,290994.8689862781
1864,291020.93685264105
1865,367300.44596918114
1866,344269.3456384473
1867,211406.27916554522
1868,288295.21961365675
1869,205980.94129163437
1870,219186.79858478915
1871,257159.08177552873
1872,169164.14024876442
1873,239572.00958654436
1874,143366.86789872393
1875,183462.52538329596
1876,201703.38263072405
1877,208875.55102520893
1878,193519.03991137157
1879,139012.88511501337
1880,131167.93941423984
1881,245762.0826567943
1882,232204.34898291118
1883,183256.1220931572
1884,202778.46492141095
1885,226599.41416199913
1886,284991.0534581243
1887,216340.76804520958
1888,257972.3758254854
1889,164611.61336068262
1890,94377.54970019347
1891,97967.22722581262
1892,100938.36932706149
1893,131130.41963767464
1894,118865.75560709147
1895,134755.92030963444
1896,128078.41686124068
1897,121584.36400694225
1898,100529.24871704243
1899,161695.09105677716
1900,158425.11418937813
1901,193284.90642169406
1902,182370.27896681434
1903,218316.86795522927
1904,163706.11365966796
1905,202738.16745345673
1906,175106.55807001557
1907,239105.59220949482
1908,113970.69771656251
1909,127907.33114896654
1910,128605.3457553634
1911,232575.29871902333
1912,320525.90956931544
1913,150913.37775740295
1914,44771.921571979066
1915,348731.81037627335
1916,26571.145578044176
1917,223142.90267293784
1918,133994.18302154294
1919,154883.24809336374
1920,165193.24048737506
1921,385262.5843235273
1922,345811.7620828913
1923,234782.38508169763
1924,231338.82188981757
1925,205246.24995183825
1926,384299.6140996698
1927,125101.74562753404
1928,174386.16967412384
1929,117817.0419111696
1930,123545.30804190558
1931,117225.31703459763
1932,125847.03969691764
1933,198774.19700221263
1934,190038.20418757663
1935,165048.48685961473
1936,211346.78868252793
1937,175536.67899665327
1938,164716.07520640927
1939,276485.62567568384
1940,202996.7045801165
1941,168749.91278671776
1942,153589.495133019
1943,235867.9220298138
1944,380884.98328431015
1945,417142.96700797573
1946,112324.71879483714
1947,126923.26801127414
1948,180540.2390473712
1949,238347.59980098228
1950,185088.70162540957
1951,245343.03177286926
1952,202489.803720604
1953,178215.50592423938
1954,180798.90464696495
1955,136937.10973675203
1956,288055.66292278754
1957,158322.71290300673
1958,241907.24333002296
1959,133818.60251022002
1960,92825.43867242741
1961,123619.21878498292
1962,94271.49534513237
1963,107340.6177659218
1964,105308.95929738542
1965,134173.41016261498
1966,142022.14060925253
1967,314831.33771343087
1968,412545.70342394325
1969,397022.1711616706
1970,401948.06731944147
1971,449301.4439847119
1972,371546.1740026955
1973,293086.09764761315
1974,340713.25933547004
1975,346259.53260035726
1976,281274.3398763051
1977,367328.2485905671
1978,345066.8351752311
1979,325338.8475280865
1980,207183.66742196455
1981,360702.93595399224
1982,215876.3105598861
1983,199743.34449239072
1984,175874.44007085456
1985,230997.18799826468
1986,206976.109254923
1987,208599.21925713352
1988,167055.35128858985
1989,185415.6284610441
1990,204741.76959947706
1991,232112.235688897
1992,225229.27914815556
1993,163616.36969279917
1994,234194.1206370773
1995,182150.1912816542
1996,280695.0628007709
1997,315472.3242878533
1998,326131.38342385064
1999,310408.67172137974
2000,321982.66108621797
2001,288576.6795289166
2002,245513.87574630356
2003,239007.4037277922
2004,279492.40320215025
2005,225583.79694936483
2006,222142.21237614812
2007,242459.82153786544
2008,235057.01093505372
2009,210918.65229440876
2010,195142.89755111185
2011,131035.43130285348
2012,179045.348833657
2013,181476.44896065808
2014,187031.67358392017
2015,220584.13613065088
2016,197298.0043217399
2017,199505.44807149956
2018,100815.34095857004
2019,133032.73055068043
2020,75037.95294587752
2021,93156.32166252252
2022,213245.41321902527
2023,141180.47895248482
2024,288887.02313493413
2025,357568.8488047875
2026,168637.86507131
2027,153908.95412668158
2028,156522.9947436966
2029,175397.75375988288
2030,258996.10858859896
2031,230886.9612101684
2032,255829.30924421528
2033,249659.7753540889
2034,177403.27807397733
2035,240353.22130834268
2036,197089.39365781943
2037,218326.86837445668
2038,326198.4065339597
2039,226301.42671395396
2040,316580.3766766383
2041,338315.5795109639
2042,211510.90007991265
2043,183287.48044900235
2044,176753.27472682117
2045,203858.26585521695
2046,161305.47352107445
2047,138865.60490569143
2048,135965.77800307467
2049,136159.00257641645
2050,163723.59322859137
2051,97158.94050052053
2052,112174.33277023793
2053,144291.33418073616
2054,87789.12915371053
2055,176024.3741564225
2056,125895.6349951759
2057,91187.6806973085
2058,210615.97543543932
2059,122412.21509591522
2060,181851.40990702386
2061,171787.1158198028
2062,124306.96539257673
2063,109102.06909654172
2064,137091.35425933683
2065,77752.30120246741
2066,169979.83147563532
2067,110249.79204669621
2068,156113.09614214365
2069,79655.22047996106
2070,111846.20990963638
2071,95546.13013396485
2072,143049.15072070138
2073,117917.84294451932
2074,192273.69727870068
2075,171524.76212767992
2076,119484.104771326
2077,164378.54038720694
2078,131088.47530249474
2079,125619.14487287396
2080,121846.13321081546
2081,125531.06638077949
2082,137386.57556319132
2083,155774.4628294451
2084,105385.98842250838
2085,114992.05423444149
2086,103365.38112841485
2087,118574.7672495894
2088,104939.48183231182
2089,74431.03668322705
2090,113037.08476534832
2091,110438.20572346475
2092,125084.40047757539
2093,150423.95976969556
2094,115714.9562060317
2095,175743.14139222924
2096,78020.34565000242
2097,96636.4545303711
2098,169686.17629822413
2099,32845.75162155164
2100,52948.83615097434
2101,116403.42120625896
2102,119409.2949347677
2103,100772.48094396979
2104,123241.47036245733
2105,140945.72629001958
2106,59231.028365084756
2107,189611.2745425289
2108,121388.1654009861
2109,115827.5419389235
2110,116417.45997426289
2111,153165.82285012712
2112,143347.20027480443
2113,119951.09236893742
2114,118598.8079443007
2115,163610.44789600428
2116,119620.6717931662
2117,150256.85362399038
2118,121769.61738119356
2119,122594.18958272571
2120,93819.383850343
2121,122580.61853464058
2122,120826.81932510686
2123,89451.2187102369
2124,170586.47812486143
2125,123596.54394670462
2126,155707.33206777368
2127,174089.57430504542
2128,134135.21791611944
2129,44250.562482881855
2130,141477.01610842336
2131,112459.31108103137
2132,117081.10282699509
2133,127791.7226882642
2134,116990.52376548675
2135,97881.65741134647
2136,63010.67912624411
2137,105593.97929498571
2138,127622.74406471278
2139,138430.55224344437
2140,144866.56984913803
2141,173340.12373519657
2142,129398.77087302861
2143,160003.75914821442
2144,135412.6956679505
2145,142864.083925596
2146,190365.88655532498
2147,127666.52217656557
2148,116852.30520525361
2149,130344.81564631645
2150,233737.5203159378
2151,124266.68533167662
2152,197079.3027209173
2153,183869.68204126594
2154,107477.50777707563
2155,136946.31606373042
2156,268284.3113731679
2157,235580.46565882806
2158,240846.98839491227
2159,222692.15469289655
2160,182649.56320761397
2161,225639.36989410996
2162,381228.5386134299
2163,362151.4345124497
2164,249251.04896568964
2165,198548.90910947596
2166,157688.7514162795
2167,227181.0844390763
2168,198457.4204526235
2169,191793.76386584694
2170,216153.15004941984
2171,152999.67233884442
2172,133788.6829430617
2173,187325.47206735317
2174,221308.70702031467
2175,267133.8623270865
2176,308629.4951443032
2177,239739.62705110403
2178,207920.54400967472
2179,129353.14880314737
2180,229128.89046450064
2181,192201.54658141002
2182,222047.12185974137
2183,188746.64153902323
2184,119664.35856967865
2185,108249.37142024595
2186,185996.88501860778
2187,139587.84188632673
2188,152360.63253084573
2189,302692.3766798666
2190,93591.10939256595
2191,63459.6260947978
2192,77606.5897992377
2193,133664.46091211197
2194,98496.94339557528
2195,103758.23906793201
2196,106882.52741651284
2197,114414.2123188267
2198,164642.510298176
2199,175224.84884570053
2200,156858.92379156552
2201,158460.81830543614
2202,192687.63355047497
2203,140149.00792520423
2204,198121.67061062186
2205,135764.92162318376
2206,159692.88439908077
2207,223766.83036877037
2208,261755.17772135185
2209,273798.93900036917
2210,125893.81620204153
2211,121978.1079029023
2212,127597.99199711953
2213,107458.08963453195
2214,139062.49199247253
2215,101432.05567043523
2216,168044.21567432006
2217,108675.09110830739
2218,66983.24648483055
2219,41243.76113758338
2220,12859.979857544648
2221,349412.33576529735
2222,305149.6309984339
2223,280072.35346280434
2224,201767.8784431174
2225,122199.07644324488
2226,187159.86182960094
2227,188215.3778427671
2228,281365.6892468807
2229,248972.16533143894
2230,157948.27217813666
2231,215911.4018613366
2232,182300.22851915436
2233,183644.52348283067
2234,242800.48097417445
2235,229641.9614749877
2236,249152.6846010805
2237,307762.30479989684
2238,190760.34146440576
2239,121340.70376441572
2240,149954.6430698994
2241,137100.6839400464
2242,126505.21557468643
2243,119473.97721170189
2244,100689.79964540724
2245,121326.65092083842
2246,135941.77755953095
2247,131755.71443702874
2248,125416.18069027833
2249,112934.17001238075
2250,125267.7812056194
2251,94508.90361314964
2252,197998.63713726003
2253,157051.64723471418
2254,177157.0854164974
2255,188258.12736640841
2256,167042.49320540784
2257,216361.04369640106
2258,147762.29131031502
2259,175235.77364594213
2260,130448.68061188755
2261,218790.92648055783
2262,239055.4350411001
2263,385492.24146037595
2264,477787.03858353826
2265,152639.02442147513
2266,326072.4693466746
2267,398030.7876986269
2268,482099.9591081976
2269,146634.71209888015
2270,181790.9246610829
2271,214492.9351239535
2272,181263.59087682125
2273,149766.34919308661
2274,183533.71814208105
2275,166445.04359488635
2276,200653.0364936322
2277,183670.76678874725
2278,150884.684075386
2279,133144.88202377965
2280,105673.82166591591
2281,140866.6295694842
2282,159978.9417381615
2283,112571.30105320911
2284,123126.52938216811
2285,152750.9273831647
2286,121072.35584044704
2287,391520.1746722623
2288,294149.90464487765
2289,353174.25822602306
2290,445912.84245047974
2291,353454.53132516134
2292,427145.21340487606
2293,468292.29357037507
2294,390886.8790984807
2295,470559.1333736407
2296,285141.8724558783
2297,386614.9019352257
2298,375582.62068412453
2299,351417.5410722809
2300,333528.53306720406
2301,333030.11945978296
2302,263601.7263283254
2303,249574.01338156633
2304,260645.34099959882
2305,212945.26183464215
2306,202535.5141229853
2307,204898.95282621065
2308,228064.36716582094
2309,305738.1081451649
2310,212460.49945732945
2311,211379.19399520644
2312,187182.05872564644
2313,167167.60045171244
2314,186630.0728152975
2315,181268.43256112278
2316,198270.8357805526
2317,200936.4881360452
2318,186317.56280774577
2319,189137.1594705049
2320,184798.69553419505
2321,237221.3189973606
2322,199868.47279453557
2323,200708.19475926823
2324,173564.62396804275
2325,211300.0336381453
2326,169396.7796697653
2327,195922.58107526862
2328,216986.5920779588
2329,190000.53225254398
2330,181396.01711980693
2331,342725.75628304906
2332,391112.24064681877
2333,324573.88894672523
2334,276672.60639287875
2335,296178.7074006984
2336,322328.1746774095
2337,199486.80875949535
2338,253875.61942954076
2339,211073.10075550794
2340,399916.82900874515
2341,206437.5235829254
2342,227794.02180069612
2343,223609.76560666625
2344,216114.45181357276
2345,223522.0484144407
2346,216024.71529816586
2347,207767.20189478938
2348,251010.46628447017
2349,203524.42970358397
2350,314750.1090101949
2351,288287.3833276797
2352,245869.12229352037
2353,255274.4320223807
2354,169705.95138589726
2355,156376.09587771355
2356,143251.1253700238
2357,193159.73476169008
2358,195403.71102027115
2359,127713.32751584478
2360,109881.00009449199
2361,157620.9711384787
2362,264244.0871732894
2363,131555.61820992758
2364,147521.0880300408
2365,202386.69784963716
2366,190398.7203170166
2367,214656.40513897318
2368,219874.4617188878
2369,212800.17443959086
2370,169446.25585373558
2371,164116.70851869488
2372,195014.4409039593
2373,288967.1136943312
2374,311629.5362896649
2375,244248.46754061367
2376,290170.198592089
2377,345032.59554018197
2378,152147.57006446627
2379,228444.4298964527
2380,147834.80112967326
2381,173819.8708433622
2382,201912.92167460776
2383,194055.81953042597
2384,234623.7677657319
2385,152872.76886626842
2386,133771.8449832559
2387,123015.5779807734
2388,100550.263491432
2389,104757.79711786045
2390,149341.48829921824
2391,138325.47621198173
2392,116220.04006104107
2393,174878.96080220115
2394,141240.86721400823
2395,211752.89840321807
2396,131537.08074608946
2397,215064.68379108375
2398,127477.60102407969
2399,77175.57731286396
2400,61458.89998436585
2401,149987.13632327225
2402,133695.4481655606
2403,147407.39472906414
2404,149208.60959638207
2405,152028.44895570137
2406,141590.62046384724
2407,127220.29000018904
2408,122617.03616149773
2409,105507.92934819423
2410,184036.34464062192
2411,112183.74572708462
2412,157832.64597721805
2413,120602.34214790066
2414,170533.1204057533
2415,134675.24826663992
2416,129472.34972554186
2417,142666.26748808258
2418,138477.204862315
2419,126049.70878900052
2420,123055.29251698902
2421,372648.7533321092
2422,103581.53656250698
2423,117788.55191530036
2424,126607.53343457851
2425,219167.05726690064
2426,134488.6582114487
2427,134476.28092314958
2428,190816.09685831054
2429,96642.3842261652
2430,128331.96788472823
2431,94024.12205024318
2432,153173.26210528513
2433,151710.71083310235
2434,142688.38149764427
2435,170902.47175726615
2436,111236.17651601191
2437,95125.75533874442
2438,112996.62779454546
2439,87506.39771516561
2440,128721.6751492534
2441,94994.19599726891
2442,91421.2978763261
2443,142126.56155983167
2444,132065.2409534493
2445,76271.84349315555
2446,133775.9793333905
2447,187888.7089081522
2448,130704.52059819727
2449,109685.81904525099
2450,161008.29073148637
2451,112390.00538710717
2452,203244.9118434214
2453,97426.96088466379
2454,113731.27544963334
2455,110067.36684935068
2456,166519.71410023325
2457,151599.27353298175
2458,139964.06629729518
2459,119306.41075263702
2460,141085.39996026937
2461,128025.52226968715
2462,126029.38461435858
2463,127234.08852261357
2464,197202.5912937196
2465,139596.44796781146
2466,115148.80175168857
2467,107006.23033456197
2468,87730.1456441688
2469,90930.19754487403
2470,216204.59874548847
2471,229257.7961423862
2472,186045.0727105592
2473,131509.90460728094
2474,72346.13826346089
2475,216035.4645144864
2476,114278.60671757237
2477,116441.29793777603
2478,155525.69610570392
2479,98587.56956215561
2480,163233.1642255614
2481,126167.74257974123
2482,100385.48821408016
2483,100848.64288429974
2484,124495.59982454254
2485,127473.17953819182
2486,165270.59668661247
2487,183524.65379186225
2488,166749.29877184422
2489,154776.30161976966
2490,141410.11020903708
2491,85614.94116252339
2492,178682.06855609574
2493,140890.68218583288
2494,139077.79392676812
2495,64722.84293653305
2496,218332.63197999008
2497,164432.25985364005
2498,113287.8857406903
2499,81058.3638314936
2500,120205.34691142966
2501,141668.3624694841
2502,147423.77088840463
2503,107689.6968905409
2504,489079.7484722304
2505,229643.42733645244
2506,249350.10191057783
2507,278112.32101672614
2508,245515.50977441628
2509,209440.1106571813
2510,204134.6421308264
2511,173910.20843828682
2512,215716.544800913
2513,211494.68793967715
2514,326771.1111132678
2515,162866.25715134907
2516,169708.78814080646
2517,153820.3345186744
2518,139140.42317006367
2519,245241.89171617356
2520,220472.1405359595
2521,185873.32504286547
2522,219324.99085504448
2523,115137.80740109543
2524,133713.03738110082
2525,180303.3595491184
2526,158026.98434032773
2527,116670.3104443944
2528,153538.59630447094
2529,40705.98044242381
2530,122507.53146899468
2531,265544.2667436392
2532,219277.95684896846
2533,196761.99742815862
2534,244426.6186738307
2535,278637.35084531974
2536,230256.88950480387
2537,257642.52944123044
2538,187185.51793602936
2539,184609.03262086344
2540,184168.5505670913
2541,171712.57669108952
2542,161791.4751821663
2543,103934.83958821768
2544,120389.46897696792
2545,127921.91846080968
2546,118678.69895129035
2547,142505.16900703934
2548,162611.17042240125
2549,153348.8314830472
2550,702165.3909071091
2551,136548.05455801616
2552,142908.40350525227
2553,75878.85942902316
2554,81354.31402697145
2555,104075.2376982239
2556,89606.0741509209
2557,99217.43815341285
2558,177801.3152051482
2559,160362.61453112378
2560,164616.14092209283
2561,153145.9683686335
2562,165529.131528879
2563,163595.06695576207
2564,187130.14967229246
2565,168771.17286024278
2566,175488.31179122708
2567,149244.6121175611
2568,229049.15473450796
2569,240161.5948460799
2570,121713.58529210379
2571,206632.34083478575
2572,176947.6643562051
2573,234342.2268563371
2574,165811.31278483357
2575,141029.07676842186
2576,194395.38565389134
2577,157497.40744836463
2578,66602.35200480466
2579,41220.87181338365
2580,96890.7682377243
2581,121779.35047116195
2582,119825.62533548183
2583,289554.5800941185
2584,174771.1751978177
2585,178709.1885041867
2586,215513.44803449238
2587,203023.6465569171
2588,144654.85092405288
2589,147420.842768695
2590,199358.48757900464
2591,223328.73933020793
2592,219478.66959276886
2593,255031.58729201305
2594,174750.08080838498
2595,210288.66316448557
2596,285210.85326302797
2597,197493.67483564524
2598,277542.16936519294
2599,399523.29002682015
2600,520223.05454934936
2601,124036.24235823975
2602,71783.01088550387
2603,93082.07386936968
2604,90864.7939161195
2605,68840.34176838576
2606,132215.23166419537
2607,205279.53970851583
2608,175304.8433156704
2609,146367.60391325556
2610,110601.77997491548
2611,232431.94223648327
2612,152652.97001296413
2613,119526.74710167284
2614,108345.31583923931
2615,157611.76687987818
2616,148327.55404181322
2617,210551.95637835993
2618,202991.17908628975
2619,208090.58512014957
2620,192208.58763195042
2621,177846.10851962763
2622,180278.49575767637
2623,232344.1766063502
2624,284396.41050714825
2625,305666.8777875154
2626,170957.67034390834
2627,184897.01617032365
2628,474724.09722507326
2629,501622.7807000779
2630,384838.1884544253
2631,471800.9342827996
2632,418906.3832147212
2633,320215.0296845434
2634,435226.3691813296
2635,137365.93401446036
2636,163245.8386759444
2637,190868.54154601353
2638,267210.6688039728
2639,188298.79424714204
2640,153118.2231916363
2641,95387.30412339988
2642,167554.51895988724
2643,108209.55905788395
2644,104450.5025573994
2645,108637.98138999072
2646,92914.77479555827
2647,99245.51522909633
2648,152009.26553133284
2649,142890.8991383479
2650,135613.75556446647
2651,133204.1180404255
2652,388520.36060985713
2653,260774.62476603428
2654,281313.92680934933
2655,422710.9197333745
2656,330088.3418452621
2657,373573.2579560339
2658,333954.38929977466
2659,326111.88500512927
2660,362087.22194586066
2661,376433.02047517616
2662,394040.53485047526
2663,278063.44261441054
2664,297530.2275813257
2665,335092.95591916994
2666,297872.94905359804
2667,181006.34427506162
2668,187824.30699194598
2669,191687.14801424852
2670,270412.314536746
2671,189840.41466923204
2672,194477.97527916043
2673,201148.96865821158
2674,196526.34990300564
2675,189554.9414204247
2676,185733.75582053905
2677,206058.6192791098
2678,234087.73014844256
2679,280160.34441919054
2680,292287.3752256077
2681,409637.91143098834
2682,313036.976393919
2683,486787.76771703723
2684,317425.9677975413
2685,335803.46733457304
2686,251208.0926796038
2687,300126.6740727512
2688,214376.81841789995
2689,214264.98133467973
2690,386435.34991810704
2691,200349.89394488136
2692,164835.66819364016
2693,211459.3356439718
2694,144439.3490731845
2695,200580.37070914402
2696,185391.8740767993
2697,190047.91986910684
2698,215511.252463412
2699,165686.99521335802
2700,140494.18689643432
2701,128552.954149595
2702,84590.57474636436
2703,112248.38944470011
2704,145252.5165766269
2705,104509.30798159666
2706,77173.65149599679
2707,93470.00587202885
2708,142721.19424137156
2709,117350.46329166165
2710,136492.95182745985
2711,428921.4928190707
2712,413232.7651668701
2713,161163.86386674596
2714,140827.72216559658
2715,178030.77702872365
2716,129222.49574924464
2717,183136.80123378985
2718,211977.30244658195
2719,153180.61653273244
2720,174549.19014264917
2721,124438.7089271811
2722,160533.83747732444
2723,132510.1178284425
2724,119788.25761012686
2725,122901.9511383823
2726,149571.78111326738
2727,180542.84418152086
2728,170217.1286966697
2729,145410.52303193617
2730,148197.91409467952
2731,124258.21010102176
2732,137040.2791634652
2733,158508.51284164906
